"...1","Year.x","Month.x","State","Data Status","Thousand Dollars","Megawatthours","Count","Cents/kWh","DATE","oil_emp(thousands)","U.S. Field Production of Crude Oil Thousand Barrels per Day","Labor Force Participation","Employment-Population Rate","Unemployment Rate"
1767,2021,2,"NM","Final",172997.06,1850920.3,1065657,9.35,2021-02-01,113.1,9916,56.1,51.5,8.2
1768,2021,2,"NV","Final",195850.95,2440549.4,1412469,8.02,2021-02-01,113.1,9916,60.6,55.5,8.5
1769,2021,2,"NY","Final",1804830.1,11726448,8379818,15.39,2021-02-01,113.1,9916,59.1,54.2,8.4
1770,2021,2,"OH","Final",1162318.7,12427212,5685125,9.35,2021-02-01,113.1,9916,61.3,57.7,5.9
1771,2021,2,"OK","Final",475435.57,5152258.5,2103831,9.23,2021-02-01,113.1,9916,61.2,58.2,4.9
1772,2021,2,"OR","Final",405670.36,4504204.9,2063716,9.01,2021-02-01,113.1,9916,62.1,58.2,6.2
1773,2021,2,"PA","Final",1199998.8,12195225,6193780,9.84,2021-02-01,113.1,9916,61.9,57.5,7.1
1774,2021,2,"RI","Final",116462.1,582207.42,515226,20,2021-02-01,113.1,9916,63.7,59.7,6.4
1775,2021,2,"SC","Final",620466.48,6270594.4,2778830,9.89,2021-02-01,113.1,9916,57.6,55,4.4
1776,2021,2,"SD","Final",132123.47,1162035.7,487656,11.37,2021-02-01,113.1,9916,68.8,66.8,2.9
1777,2021,2,"TN","Final",821218.34,8749517.1,3505386,9.39,2021-02-01,113.1,9916,60.6,57.4,5.2
1778,2021,2,"TX","Final",3750076.6,29819319,13078755,12.58,2021-02-01,113.1,9916,63.3,59.1,6.6
1779,2021,2,"UT","Final",188404.46,2366168.7,1313584,7.96,2021-02-01,113.1,9916,68,65.8,3.2
1780,2021,2,"VA","Final",959886.5,10638625,3959652,9.02,2021-02-01,113.1,9916,63.4,60.4,4.7
1781,2021,2,"VT","Final",73571.04,458053.04,377495,16.06,2021-02-01,113.1,9916,62.1,59.4,4.4
1782,2021,2,"WA","Final",702406.66,7994962.1,3609206,8.79,2021-02-01,113.1,9916,62.5,58.6,6.2
1783,2021,2,"WI","Final",628239.54,5662384.7,3053137,11.1,2021-02-01,113.1,9916,66.3,63.2,4.6
1784,2021,2,"WV","Final",255246.71,2889732.1,1019477,8.83,2021-02-01,113.1,9916,53.6,50.4,6
1785,2021,2,"WY","Final",121355.76,1333069.2,346483,9.1,2021-02-01,113.1,9916,64.3,60.9,5.3
1786,2021,1,"AK","Final",103238.68,541508.31,347499,19.07,2021-01-01,114.7,11137,63.9,59.4,7
1787,2021,1,"AL","Final",740979.01,7559437.3,2672000,9.8,2021-01-01,114.7,11137,56.8,54.5,4.2
1788,2021,1,"AR","Final",336127.46,4239092.3,1633883,7.93,2021-01-01,114.7,11137,56.5,53.8,4.9
1789,2021,1,"AZ","Final",567088.98,5855958,3277604,9.68,2021-01-01,114.7,11137,61.4,57.5,6.4
1790,2021,1,"CA","Final",3322648.8,18579709,15545101,17.88,2021-01-01,114.7,11137,60.2,55,8.7
1791,2021,1,"CO","Final",464442.76,4643652.9,2826880,10,2021-01-01,114.7,11137,67.5,63.3,6.3
1792,2021,1,"CT","Final",452918.56,2476113.9,1683261,18.29,2021-01-01,114.7,11137,62,57.6,7.1
1793,2021,1,"DC","Final",100656.04,865475.63,321669,11.63,2021-01-01,114.7,11137,68.4,63.5,7.3
1794,2021,1,"DE","Final",99421.78,990346.81,508899,10.04,2021-01-01,114.7,11137,61.3,57.8,5.7
1795,2021,1,"FL","Final",1856625.4,17939594,11029027,10.35,2021-01-01,114.7,11137,57.5,54.1,5.9
1796,2021,1,"GA","Final",1104647.7,11893637,5137400,9.29,2021-01-01,114.7,11137,61.9,58.9,4.8
1797,2021,1,"HI","Final",204738.9,725309.55,502720,28.23,2021-01-01,114.7,11137,59.7,54,9.5
1798,2021,1,"IA","Final",364731.22,4558408.6,1664817,8,2021-01-01,114.7,11137,66.5,63.7,4.2
1799,2021,1,"ID","Final",170180.1,2095489.8,941039,8.12,2021-01-01,114.7,11137,63.1,60.5,4.1
1800,2021,1,"IL","Final",1096791.3,11564404,5988912,9.48,2021-01-01,114.7,11137,62.2,57.7,7.2
1801,2021,1,"IN","Final",839275.37,8623407.6,3316646,9.73,2021-01-01,114.7,11137,63.1,60.2,4.7
1802,2021,1,"KS","Final",319841.86,3277730.2,1549079,9.76,2021-01-01,114.7,11137,66.7,64,4
1803,2021,1,"KY","Final",572484.18,6708974.7,2345642,8.53,2021-01-01,114.7,11137,56.6,54,4.6
1804,2021,1,"LA","Final",596089.12,7664877.9,2423335,7.78,2021-01-01,114.7,11137,57.5,53.5,7
1805,2021,1,"MA","Final",831799.97,4490218.5,3275297,18.52,2021-01-01,114.7,11137,65.1,60.6,6.9
1806,2021,1,"MD","Final",619797.59,5523501.3,2654668,11.22,2021-01-01,114.7,11137,65,60.9,6.3
1807,2021,1,"ME","Final",138299.72,1003548.2,826945,13.78,2021-01-01,114.7,11137,59.9,57.3,4.4
1808,2021,1,"MI","Final",1050971.1,8339081.9,4992045,12.6,2021-01-01,114.7,11137,59.2,55.4,6.5
1809,2021,1,"MN","Final",574196.69,5704807.5,2791169,10.07,2021-01-01,114.7,11137,68.3,65.3,4.4
1810,2021,1,"MO","Final",582143.58,7040375.5,3252864,8.27,2021-01-01,114.7,11137,62.6,59.6,4.9
1811,2021,1,"MS","Final",369953.62,4093852.6,1558401,9.04,2021-01-01,114.7,11137,55.1,51.5,6.5
1812,2021,1,"MT","Final",123616.36,1362314.4,648790,9.07,2021-01-01,114.7,11137,62.3,59.8,4
1813,2021,1,"NC","Final",1082745.7,12382155,5460291,8.74,2021-01-01,114.7,11137,58.9,55.6,5.6
1814,2021,1,"ND","Final",168064.53,2076237.2,475240,8.09,2021-01-01,114.7,11137,68.4,65.7,4
1815,2021,1,"NE","Final",214834.62,2591821.8,1078342,8.29,2021-01-01,114.7,11137,69.2,67.1,2.9
1816,2021,1,"NH","Final",163012.18,966665.04,748089,16.86,2021-01-01,114.7,11137,66.1,63.3,4.2
1817,2021,1,"NJ","Final",791512.15,5707725.3,4179785,13.87,2021-01-01,114.7,11137,62.6,58.1,7.3
1818,2021,1,"NM","Final",184858.17,2053110.1,1065189,9,2021-01-01,114.7,11137,56,51.4,8.2
1819,2021,1,"NV","Final",220480.93,2800836.2,1414055,7.87,2021-01-01,114.7,11137,60.7,55.3,8.9
1820,2021,1,"NY","Final",1782517.2,12123067,8384635,14.7,2021-01-01,114.7,11137,59,54,8.6
1821,2021,1,"OH","Final",1165750.6,12738666,5687504,9.15,2021-01-01,114.7,11137,61.4,57.7,6
1822,2021,1,"OK","Final",388748.86,5454642,2118217,7.13,2021-01-01,114.7,11137,61.2,58.1,5
1823,2021,1,"OR","Final",426899.74,4783288.4,2062611,8.92,2021-01-01,114.7,11137,62.1,58.1,6.4
1824,2021,1,"PA","Final",1271339.5,13105721,6202072,9.7,2021-01-01,114.7,11137,62,57.4,7.4
1825,2021,1,"RI","Final",124356.74,631522.87,508568,19.69,2021-01-01,114.7,11137,63.7,59.5,6.6
1826,2021,1,"SC","Final",641283.62,6922558,2798622,9.26,2021-01-01,114.7,11137,57.7,55,4.6
1827,2021,1,"SD","Final",110635.76,1148472.5,487495,9.63,2021-01-01,114.7,11137,68.8,66.8,2.9
1828,2021,1,"TN","Final",832519.22,8976570.5,3505240,9.27,2021-01-01,114.7,11137,60.7,57.4,5.4
1829,2021,1,"TX","Final",2895096.3,35518281,13505981,8.15,2021-01-01,114.7,11137,63.3,59,6.7
1830,2021,1,"UT","Final",209080.8,2676918.8,1311679,7.81,2021-01-01,114.7,11137,68,65.7,3.4
1831,2021,1,"VA","Final",1001462.4,11402970,3971325,8.78,2021-01-01,114.7,11137,63.4,60.3,4.8
1832,2021,1,"VT","Final",79523.19,502755.05,377489,15.82,2021-01-01,114.7,11137,62,59.3,4.4
1833,2021,1,"WA","Final",696153.06,8106346.8,3607281,8.59,2021-01-01,114.7,11137,62.4,58.4,6.4
1834,2021,1,"WI","Final",629610.66,5888765.4,3136180,10.69,2021-01-01,114.7,11137,66.2,63.1,4.7
1835,2021,1,"WV","Final",279145.45,3200385.7,1024560,8.72,2021-01-01,114.7,11137,53.6,50.3,6.1
1836,2021,1,"WY","Final",112665.32,1376168.1,346446,8.19,2021-01-01,114.7,11137,64.4,61,5.3
1837,2020,12,"AK","Final",105582.03,555527.83,382103,19.01,2020-12-01,125.8,11172,63.8,59.2,7.1
1838,2020,12,"AL","Final",665715.38,7310507.1,2675217,9.11,2020-12-01,125.8,11172,57.1,54.5,4.5
1839,2020,12,"AR","Final",310067.28,3854335.2,1656746,8.04,2020-12-01,125.8,11172,56.6,53.8,5
1840,2020,12,"AZ","Final",567194.8,5775382.1,3268604,9.82,2020-12-01,125.8,11172,61.5,57.4,6.6
1841,2020,12,"CA","Final",3750078.7,21726344,16271694,17.26,2020-12-01,125.8,11172,60.2,54.8,9
1842,2020,12,"CO","Final",475815.29,4711565.7,2817941,10.1,2020-12-01,125.8,11172,67.5,63.2,6.4
1843,2020,12,"CT","Final",429077.88,2385840.3,1677521,17.98,2020-12-01,125.8,11172,62.3,57.7,7.4
1844,2020,12,"DC","Final",99992.18,844417.6,321234,11.84,2020-12-01,125.8,11172,68.9,63.6,7.7
1845,2020,12,"DE","Final",97169.79,946976.88,507849,10.26,2020-12-01,125.8,11172,61.2,57.8,5.6
1846,2020,12,"FL","Final",1838928.3,17864979,11099793,10.29,2020-12-01,125.8,11172,57.6,53.9,6.4
1847,2020,12,"GA","Final",1105326.8,11522873,5145095,9.59,2020-12-01,125.8,11172,62.1,58.9,5.1
1848,2020,12,"HI","Final",200196.97,753315.51,504207,26.58,2020-12-01,125.8,11172,59.3,53.2,10.2
1849,2020,12,"IA","Final",348866.47,4435781.1,1664822,7.86,2020-12-01,125.8,11172,66.4,63.6,4.2
1850,2020,12,"ID","Final",175436.62,2163571.2,937814,8.11,2020-12-01,125.8,11172,63.1,60.5,4.2
1851,2020,12,"IL","Final",1080059.5,11248746,6001368,9.6,2020-12-01,125.8,11172,62.3,57.5,7.6
1852,2020,12,"IN","Final",833673.06,8277910.4,3325187,10.07,2020-12-01,125.8,11172,63.3,60.2,5
1853,2020,12,"KS","Final",322965.2,3257378.5,1547344,9.91,2020-12-01,125.8,11172,66.9,64,4.4
1854,2020,12,"KY","Final",546064.31,6395482.1,2350519,8.54,2020-12-01,125.8,11172,56.6,53.9,4.7
1855,2020,12,"LA","Final",557166.12,7147142.6,2433411,7.8,2020-12-01,125.8,11172,57.6,53.3,7.4
1856,2020,12,"MA","Final",763691.15,4253069.1,3229358,17.96,2020-12-01,125.8,11172,65.4,60.5,7.6
1857,2020,12,"MD","Final",597744.08,5328475.3,2655460,11.22,2020-12-01,125.8,11172,65.3,61,6.6
1858,2020,12,"ME","Final",131599.07,986471.16,822245,13.34,2020-12-01,125.8,11172,59.6,57.1,4.2
1859,2020,12,"MI","Final",1037426.6,8295290.4,5000920,12.51,2020-12-01,125.8,11172,58.6,54.5,7
1860,2020,12,"MN","Final",574518.52,5683856.6,2795424,10.11,2020-12-01,125.8,11172,68.8,65.6,4.8
1861,2020,12,"MO","Final",561747.76,6655101.1,3258628,8.44,2020-12-01,125.8,11172,62.7,59.6,5
1862,2020,12,"MS","Final",348970.08,3764666.8,1565101,9.27,2020-12-01,125.8,11172,55.1,51.5,6.6
1863,2020,12,"MT","Final",120824,1314219.5,648434,9.19,2020-12-01,125.8,11172,62.5,59.8,4.2
1864,2020,12,"NC","Final",1040009.3,10958963,5460841,9.49,2020-12-01,125.8,11172,58.9,55.5,5.8
1865,2020,12,"ND","Final",160283.22,2043445.1,473990,7.84,2020-12-01,125.8,11172,68.6,65.6,4.3
1866,2020,12,"NE","Final",222594.15,2691285.2,1092178,8.27,2020-12-01,125.8,11172,69.2,67.1,3
1867,2020,12,"NH","Final",156511.04,940583.81,748091,16.64,2020-12-01,125.8,11172,66.3,63.3,4.6
1868,2020,12,"NJ","Final",822565.35,6193505.8,4175671,13.28,2020-12-01,125.8,11172,62.4,57.9,7.2
1869,2020,12,"NM","Final",181383.68,2035315.9,1066974,8.91,2020-12-01,125.8,11172,56.1,51.4,8.4
1870,2020,12,"NV","Final",216066.96,2834594,1408847,7.62,2020-12-01,125.8,11172,60.9,55,9.7
1871,2020,12,"NY","Final",1701387.5,11689626,8401950,14.55,2020-12-01,125.8,11172,59,53.8,8.7
1872,2020,12,"OH","Final",1177068.1,12566670,5693853,9.37,2020-12-01,125.8,11172,61.5,57.7,6.3
1873,2020,12,"OK","Final",371850.57,5284889.3,2118538,7.04,2020-12-01,125.8,11172,61.3,58.1,5.2
1874,2020,12,"OR","Final",432745.19,4830691.7,2063811,8.96,2020-12-01,125.8,11172,62.1,58,6.6
1875,2020,12,"PA","Final",1217864.2,12555633,6210525,9.7,2020-12-01,125.8,11172,62.2,57.4,7.6
1876,2020,12,"RI","Final",116419.4,615455.49,491749,18.92,2020-12-01,125.8,11172,63.7,59.3,6.9
1877,2020,12,"SC","Final",618267.08,6249321.7,2799795,9.89,2020-12-01,125.8,11172,57.8,55,4.8
1878,2020,12,"SD","Final",110201.89,1119023.4,489125,9.85,2020-12-01,125.8,11172,68.9,66.7,3.1
1879,2020,12,"TN","Final",756723.28,8123539.7,3494141,9.32,2020-12-01,125.8,11172,60.9,57.5,5.6
1880,2020,12,"TX","Final",2769560.4,34485276,13451353,8.03,2020-12-01,125.8,11172,63.4,59,6.9
1881,2020,12,"UT","Final",207040.87,2665550.4,1304458,7.77,2020-12-01,125.8,11172,68.1,65.6,3.6
1882,2020,12,"VA","Final",987427.95,10965171,3973251,9.01,2020-12-01,125.8,11172,63.4,60.3,5
1883,2020,12,"VT","Final",79357.54,486418.19,378666,16.31,2020-12-01,125.8,11172,61.9,59.3,4.3
1884,2020,12,"WA","Final",719640.46,8289483.7,3618753,8.68,2020-12-01,125.8,11172,62.4,58.2,6.7
1885,2020,12,"WI","Final",622221.11,5825054,3131104,10.68,2020-12-01,125.8,11172,66.3,63.1,4.9
1886,2020,12,"WV","Final",268992.42,3039401.4,1024808,8.85,2020-12-01,125.8,11172,53.6,50.2,6.3
1887,2020,12,"WY","Final",111406.3,1382178.7,346695,8.06,2020-12-01,125.8,11172,64.6,61.1,5.4
1888,2020,11,"AK","Final",101319.54,523347.95,381935,19.36,2020-11-01,126.1,11196,63.5,59,7.1
1889,2020,11,"AL","Final",602101.96,6154983.9,2671814,9.78,2020-11-01,126.1,11196,57.3,54.5,4.8
1890,2020,11,"AR","Final",274668.74,3379526.2,1658987,8.13,2020-11-01,126.1,11196,56.7,53.8,5.2
1891,2020,11,"AZ","Final",515337.22,5460700.4,3258604,9.44,2020-11-01,126.1,11196,61.5,57.3,6.7
1892,2020,11,"CA","Final",3073105,16723704,15175203,18.38,2020-11-01,126.1,11196,60,54.6,9
1893,2020,11,"CO","Final",440055.32,4266646.8,2813131,10.31,2020-11-01,126.1,11196,67.2,63,6.2
1894,2020,11,"CT","Final",366948.39,2013664.5,1676518,18.22,2020-11-01,126.1,11196,62.6,57.9,7.5
1895,2020,11,"DC","Final",88232.17,753119.46,320658,11.72,2020-11-01,126.1,11196,69.1,63.7,7.9
1896,2020,11,"DE","Final",84625.64,800336.64,506903,10.57,2020-11-01,126.1,11196,61.1,57.8,5.3
1897,2020,11,"FL","Final",1919779.1,18496541,11172789,10.38,2020-11-01,126.1,11196,57.4,53.6,6.6
1898,2020,11,"GA","Final",928373.33,9696910.7,5139510,9.57,2020-11-01,126.1,11196,62.2,59,5.3
1899,2020,11,"HI","Final",201051.7,758084.72,503715,26.52,2020-11-01,126.1,11196,58.3,52.1,10.6
1900,2020,11,"IA","Final",315781.26,4010089.1,1662027,7.87,2020-11-01,126.1,11196,66.2,63.4,4.2
1901,2020,11,"ID","Final",146386.7,1844845.7,934609,7.93,2020-11-01,126.1,11196,63.1,60.4,4.2
1902,2020,11,"IL","Final",963050.62,9748157.7,5991588,9.88,2020-11-01,126.1,11196,62.1,57.3,7.8
1903,2020,11,"IN","Final",748326.75,7549254.6,3317967,9.91,2020-11-01,126.1,11196,63.4,60.1,5.2
1904,2020,11,"KS","Final",292833.91,2874389.3,1548486,10.19,2020-11-01,126.1,11196,67,63.9,4.7
1905,2020,11,"KY","Final",465204.52,5364656.8,2348513,8.67,2020-11-01,126.1,11196,56.6,53.9,4.8
1906,2020,11,"LA","Final",517246.35,6620024.9,2433540,7.81,2020-11-01,126.1,11196,57.5,53.1,7.6
1907,2020,11,"MA","Final",660193.88,3732422.3,3222539,17.69,2020-11-01,126.1,11196,65.5,60.3,7.9
1908,2020,11,"MD","Final",464323.15,4176223.3,2652972,11.12,2020-11-01,126.1,11196,65.3,61,6.5
1909,2020,11,"ME","Final",109630.1,837562.89,774663,13.09,2020-11-01,126.1,11196,59.2,56.9,3.9
1910,2020,11,"MI","Final",893128.49,7441310.7,4992618,12,2020-11-01,126.1,11196,59.7,55.5,7.1
1911,2020,11,"MN","Final",507833.81,5052465.8,2785554,10.05,2020-11-01,126.1,11196,69.4,65.9,5
1912,2020,11,"MO","Final",481000.08,5529585.9,3249020,8.7,2020-11-01,126.1,11196,62.8,59.6,5.2
1913,2020,11,"MS","Final",313589.94,3364541.2,1565417,9.32,2020-11-01,126.1,11196,55,51.4,6.7
1914,2020,11,"MT","Final",108117.12,1166774.6,646352,9.27,2020-11-01,126.1,11196,62.6,59.9,4.4
1915,2020,11,"NC","Final",887918.46,10209640,5453740,8.7,2020-11-01,126.1,11196,58.8,55.4,5.8
1916,2020,11,"ND","Final",154008.51,1887571.4,473292,8.16,2020-11-01,126.1,11196,68.7,65.6,4.5
1917,2020,11,"NE","Final",202150.81,2388584.5,1081703,8.46,2020-11-01,126.1,11196,69.2,67.2,3
1918,2020,11,"NH","Final",136227.68,813144.42,747116,16.75,2020-11-01,126.1,11196,66.4,63.2,4.8
1919,2020,11,"NJ","Final",668173.57,5160741.2,4174218,12.95,2020-11-01,126.1,11196,62.1,57.7,7.2
1920,2020,11,"NM","Final",171072.92,1858748.4,1064892,9.2,2020-11-01,126.1,11196,56,51.3,8.4
1921,2020,11,"NV","Final",200824.81,2638279.1,1409536,7.61,2020-11-01,126.1,11196,60.9,54.7,10.3
1922,2020,11,"NY","Final",1565099.6,10516599,8375763,14.88,2020-11-01,126.1,11196,58.9,53.6,9
1923,2020,11,"OH","Final",1014505.9,10789592,5687369,9.4,2020-11-01,126.1,11196,61.5,57.6,6.4
1924,2020,11,"OK","Final",338093.53,4518503.9,2116475,7.48,2020-11-01,126.1,11196,61.3,58,5.3
1925,2020,11,"OR","Final",388269.7,4327367.7,2056575,8.97,2020-11-01,126.1,11196,62,57.9,6.6
1926,2020,11,"PA","Final",1007955.4,10512899,6202078,9.59,2020-11-01,126.1,11196,62.3,57.4,7.9
1927,2020,11,"RI","Final",99747.76,519351.33,508244,19.21,2020-11-01,126.1,11196,63.5,59.1,7
1928,2020,11,"SC","Final",547230.34,5920012.3,2796070,9.24,2020-11-01,126.1,11196,57.9,55,5
1929,2020,11,"SD","Final",101837.16,997183.95,487179,10.21,2020-11-01,126.1,11196,68.9,66.7,3.2
1930,2020,11,"TN","Final",652433.84,6908716.3,3491385,9.44,2020-11-01,126.1,11196,60.9,57.3,5.9
1931,2020,11,"TX","Final",2497929,30971483,13351799,8.07,2020-11-01,126.1,11196,63.3,58.9,7
1932,2020,11,"UT","Final",196135.48,2476605.8,1299559,7.92,2020-11-01,126.1,11196,68.1,65.5,3.8
1933,2020,11,"VA","Final",779366.15,8953098.1,3969279,8.71,2020-11-01,126.1,11196,63.5,60.2,5.3
1934,2020,11,"VT","Final",69401.33,425556.56,377495,16.31,2020-11-01,126.1,11196,61.9,59.3,4.2
1935,2020,11,"WA","Final",612212.69,7057454.5,3578560,8.67,2020-11-01,126.1,11196,62.4,58.1,6.9
1936,2020,11,"WI","Final",561546.92,5254922.6,3111267,10.69,2020-11-01,126.1,11196,66.3,62.9,5
1937,2020,11,"WV","Final",229076.81,2554094.5,1023780,8.97,2020-11-01,126.1,11196,53.6,50.1,6.5
1938,2020,11,"WY","Final",102477.49,1249181.2,345889,8.2,2020-11-01,126.1,11196,64.7,61.2,5.5
1939,2020,10,"AK","Final",96765.81,479364.93,379559,20.19,2020-10-01,126.2,10456,63.3,58.7,7.3
1940,2020,10,"AL","Final",636893.55,6477247.3,2675319,9.83,2020-10-01,126.2,10456,57.5,54.5,5.2
1941,2020,10,"AR","Final",301743.49,3638051.2,1662820,8.29,2020-10-01,126.2,10456,56.8,53.7,5.4
1942,2020,10,"AZ","Final",691549.77,6801565.7,3251587,10.17,2020-10-01,126.2,10456,61.4,57.1,7
1943,2020,10,"CA","Final",4440306.6,23587976,15711059,18.82,2020-10-01,126.2,10456,59.8,54.3,9.3
1944,2020,10,"CO","Final",463939.68,4526367.3,2811510,10.25,2020-10-01,126.2,10456,66.9,62.8,6.2
1945,2020,10,"CT","Final",371345.28,2000055.2,1678389,18.57,2020-10-01,126.2,10456,63,58,7.9
1946,2020,10,"DC","Final",89869.35,735846.35,320316,12.21,2020-10-01,126.2,10456,69.3,63.7,8.1
1947,2020,10,"DE","Final",87343.3,826420.21,506791,10.57,2020-10-01,126.2,10456,60.8,57.7,5.1
1948,2020,10,"FL","Final",2150247.5,21040061,11066971,10.22,2020-10-01,126.2,10456,57.4,53.3,7.1
1949,2020,10,"GA","Final",1002719.9,10389551,5135312,9.65,2020-10-01,126.2,10456,62.4,59,5.5
1950,2020,10,"HI","Final",210756.45,797993.12,503410,26.41,2020-10-01,126.2,10456,57.2,50.7,11.4
1951,2020,10,"IA","Final",321432.67,4043751.4,1660642,7.95,2020-10-01,126.2,10456,65.9,63.1,4.3
1952,2020,10,"ID","Final",140785.2,1778508.9,932784,7.92,2020-10-01,126.2,10456,63.1,60.3,4.4
1953,2020,10,"IL","Final",989136.9,9955016.8,5982103,9.94,2020-10-01,126.2,10456,62,57,8.1
1954,2020,10,"IN","Final",774321.19,7848707.1,3318840,9.87,2020-10-01,126.2,10456,63.3,59.8,5.6
1955,2020,10,"KS","Final",321723.23,3104193.7,1545967,10.36,2020-10-01,126.2,10456,67,63.7,4.9
1956,2020,10,"KY","Final",465437.03,5430026.6,2348132,8.57,2020-10-01,126.2,10456,56.5,53.8,4.8
1957,2020,10,"LA","Final",571535.06,6997023.9,2446744,8.17,2020-10-01,126.2,10456,57.5,52.9,8
1958,2020,10,"MA","Final",671012.31,3795462.3,3259032,17.68,2020-10-01,126.2,10456,65.6,60,8.5
1959,2020,10,"MD","Final",452599.27,4022864.5,2650925,11.25,2020-10-01,126.2,10456,65.4,61,6.6
1960,2020,10,"ME","Final",119490.63,909204.52,832448,13.14,2020-10-01,126.2,10456,58.8,56.6,3.8
1961,2020,10,"MI","Final",924023.27,7645687,4991511,12.09,2020-10-01,126.2,10456,60,55.4,7.7
1962,2020,10,"MN","Final",529592.92,5002615.1,2789428,10.59,2020-10-01,126.2,10456,69.9,66.1,5.4
1963,2020,10,"MO","Final",502079.44,5599496.7,3249938,8.97,2020-10-01,126.2,10456,63,59.5,5.4
1964,2020,10,"MS","Final",343299.62,3731021.1,1566629,9.2,2020-10-01,126.2,10456,54.9,51.2,6.8
1965,2020,10,"MT","Final",104355.25,1102941,648725,9.46,2020-10-01,126.2,10456,62.7,59.8,4.6
1966,2020,10,"NC","Final",953526.3,10142571,5452472,9.4,2020-10-01,126.2,10456,58.8,55.3,6
1967,2020,10,"ND","Final",149027.14,1840975.1,473607,8.1,2020-10-01,126.2,10456,68.8,65.5,4.8
1968,2020,10,"NE","Final",209533.52,2374620.4,1083074,8.82,2020-10-01,126.2,10456,69.3,67.1,3.1
1969,2020,10,"NH","Final",133424.52,804403.97,747929,16.59,2020-10-01,126.2,10456,66.5,63.1,5.2
1970,2020,10,"NJ","Final",683976.13,5221921.8,4177698,13.1,2020-10-01,126.2,10456,61.6,57.3,7.1
1971,2020,10,"NM","Final",188088.69,2019722.8,1065010,9.31,2020-10-01,126.2,10456,55.9,51.2,8.4
1972,2020,10,"NV","Final",239322.57,3051284.3,1406305,7.84,2020-10-01,126.2,10456,60.9,54.1,11.2
1973,2020,10,"NY","Final",1660283.2,10780312,8382493,15.4,2020-10-01,126.2,10456,58.7,53.3,9.2
1974,2020,10,"OH","Final",1060957.6,11220680,5691368,9.46,2020-10-01,126.2,10456,61.5,57.3,6.8
1975,2020,10,"OK","Final",361608.89,4747581.8,2114579,7.62,2020-10-01,126.2,10456,61.2,57.8,5.5
1976,2020,10,"OR","Final",353232.17,3998805.2,2057487,8.83,2020-10-01,126.2,10456,62,57.7,6.8
1977,2020,10,"PA","Final",983399.85,10494350,6202073,9.37,2020-10-01,126.2,10456,62.4,57.3,8.1
1978,2020,10,"RI","Final",101797.05,552869.32,507179,18.41,2020-10-01,126.2,10456,63.1,58.7,7
1979,2020,10,"SC","Final",590471.88,6012099.6,2797458,9.82,2020-10-01,126.2,10456,57.9,54.9,5.3
1980,2020,10,"SD","Final",99965.51,977186.44,487322,10.23,2020-10-01,126.2,10456,68.9,66.6,3.3
1981,2020,10,"TN","Final",672111.06,7217882.4,3491547,9.31,2020-10-01,126.2,10456,60.8,57,6.3
1982,2020,10,"TX","Final",2947359.1,36093953,13419194,8.17,2020-10-01,126.2,10456,63.2,58.7,7.1
1983,2020,10,"UT","Final",204943.59,2555153.5,1297784,8.02,2020-10-01,126.2,10456,68.1,65.4,4
1984,2020,10,"VA","Final",729591.44,8444646.4,3965152,8.64,2020-10-01,126.2,10456,63.6,60,5.8
1985,2020,10,"VT","Final",68008.56,414181.42,379384,16.42,2020-10-01,126.2,10456,61.9,59.2,4.4
1986,2020,10,"WA","Final",566747,6628125.3,3607169,8.55,2020-10-01,126.2,10456,62.5,57.9,7.2
1987,2020,10,"WI","Final",567885.32,5301658.5,3112220,10.71,2020-10-01,126.2,10456,66.2,62.7,5.2
1988,2020,10,"WV","Final",219051.38,2469520.3,1023497,8.87,2020-10-01,126.2,10456,53.6,49.9,6.9
1989,2020,10,"WY","Final",104556.3,1245053.8,345900,8.4,2020-10-01,126.2,10456,64.9,61.2,5.6
1990,2020,9,"AK","Final",89571.09,445398.9,379321,20.11,2020-09-01,126.7,10926,63.3,58.3,7.9
1991,2020,9,"AL","Final",756359.61,7297992.2,2673622,10.36,2020-09-01,126.7,10926,57.7,54.3,5.9
1992,2020,9,"AR","Final",370950.51,4258340,1658726,8.71,2020-09-01,126.7,10926,57,53.6,6
1993,2020,9,"AZ","Final",866278.75,8003825.9,3241659,10.82,2020-09-01,126.7,10926,61.5,56.8,7.5
1994,2020,9,"CA","Final",4739246.3,23975364,15711389,19.77,2020-09-01,126.7,10926,60,54,10
1995,2020,9,"CO","Final",518746.25,4784252.3,2807544,10.84,2020-09-01,126.7,10926,66.7,62.4,6.3
1996,2020,9,"CT","Final",414896.49,2203680.6,1678647,18.83,2020-09-01,126.7,10926,63.7,58.1,8.8
1997,2020,9,"DC","Final",98195.51,824767.47,319441,11.91,2020-09-01,126.7,10926,69.6,63.7,8.4
1998,2020,9,"DE","Final",94861.17,917244.85,506026,10.34,2020-09-01,126.7,10926,62,57.3,7.5
1999,2020,9,"FL","Final",2394522.1,22955281,11055363,10.43,2020-09-01,126.7,10926,57.5,52.8,8.1
2000,2020,9,"GA","Final",1199491.8,11816431,5125671,10.15,2020-09-01,126.7,10926,59.5,55.7,6.4
2001,2020,9,"HI","Final",203965.28,746896.77,503031,27.31,2020-09-01,126.7,10926,55.4,47.9,13.4
2002,2020,9,"IA","Final",383007.48,4041533.3,1659542,9.48,2020-09-01,126.7,10926,65.8,62.7,4.6
2003,2020,9,"ID","Final",154869.39,1969803,931171,7.86,2020-09-01,126.7,10926,63.2,60.1,5
